Record_ID,Chamber_ID,Chamber_Name,Region,Wheel_Disk,Station_Ring,Sector,Position,DPID_Change_Date_FROM,DPID_Change_Date_TO,HV DPID,GAS DPID1,GAS DPID2,Roll_ID1,Roll_ID2,Roll_ID3,TEMPERATURE_ID,FOS_ID
208,448028,W-2/S02/RB4+,Barrel,-2,4,2,+,07-MAR-09 04.28.47.501000000 PM,,3160,16417,,,,,38060,
209,448029,W-2/S03/RB1in,Barrel,-2,1,3,in,07-MAR-09 04.28.47.501000000 PM,,3161,16418,,,,,38068,
210,448030,W-2/S03/RB1out,Barrel,-2,1,3,out,07-MAR-09 04.28.47.501000000 PM,,3162,16418,,,,,38069,
211,448031,W-2/S03/RB2in,Barrel,-2,2,3,in,07-MAR-09 04.28.47.501000000 PM,,3164,16419,,,,,38067,
212,448032,W-2/S03/RB2out,Barrel,-2,2,3,out,07-MAR-09 04.28.47.501000000 PM,,3165,16419,,,,,38067,
213,448033,W-2/S03/RB3-,Barrel,-2,3,3,-,07-MAR-09 04.28.47.501000000 PM,,3166,16420,,,,,38066,
214,448034,W-2/S03/RB3+,Barrel,-2,3,3,+,07-MAR-09 04.28.47.501000000 PM,,3167,16420,,,,,38066,
215,448035,W-2/S03/RB4-,Barrel,-2,4,3,-,07-MAR-09 04.28.47.501000000 PM,,3168,16421,,,,,38065,
216,448036,W-2/S03/RB4+,Barrel,-2,4,3,+,07-MAR-09 04.28.47.501000000 PM,,3169,16421,,,,,38065,
217,448037,W-2/S04/RB1in,Barrel,-2,1,4,in,07-MAR-09 04.28.47.501000000 PM,,3171,16422,,,,,97207,
218,448038,W-2/S04/RB1out,Barrel,-2,1,4,out,07-MAR-09 04.28.47.501000000 PM,,3172,16422,,,,,98321,
219,448039,W-2/S04/RB2in,Barrel,-2,2,4,in,07-MAR-09 04.28.47.501000000 PM,,3173,16423,,,,,97208,
220,448040,W-2/S04/RB2out,Barrel,-2,2,4,out,07-MAR-09 04.28.47.501000000 PM,,3174,16423,,,,,97208,
221,448041,W-2/S04/RB3-,Barrel,-2,3,4,-,07-MAR-09 04.28.47.501000000 PM,,3175,16424,,,,,97209,
222,448042,W-2/S04/RB3+,Barrel,-2,3,4,+,07-MAR-09 04.28.47.501000000 PM,,3176,16424,,,,,97209,
223,448044,W-2/S04/RB4-,Barrel,-2,4,4,-,07-MAR-09 04.28.47.501000000 PM,,3179,16425,,,,,97211,
224,448043,W-2/S04/RB4--,Barrel,-2,4,4,--,07-MAR-09 04.28.47.501000000 PM,,3178,16425,,,,,97211,
225,448045,W-2/S04/RB4+,Barrel,-2,4,4,+,07-MAR-09 04.28.47.501000000 PM,,3180,16426,,,,,97210,
226,448046,W-2/S04/RB4++,Barrel,-2,4,4,++,07-MAR-09 04.28.47.501000000 PM,,3181,16426,,,,,97210,
227,448047,W-2/S05/RB1in,Barrel,-2,1,5,in,07-MAR-09 04.28.47.501000000 PM,,3182,16427,,,,,97202,
228,448048,W-2/S05/RB1out,Barrel,-2,1,5,out,07-MAR-09 04.28.47.501000000 PM,,3183,16427,,,,,98319,
229,448049,W-2/S05/RB2in,Barrel,-2,2,5,in,07-MAR-09 04.28.47.501000000 PM,,3185,16428,,,,,97203,
230,448050,W-2/S05/RB2out,Barrel,-2,2,5,out,07-MAR-09 04.28.47.501000000 PM,,3186,16428,,,,,97203,
231,448051,W-2/S05/RB3-,Barrel,-2,3,5,-,07-MAR-09 04.28.47.501000000 PM,,3187,16429,,,,,97204,
232,448052,W-2/S05/RB3+,Barrel,-2,3,5,+,07-MAR-09 04.28.47.501000000 PM,,3188,16429,,,,,97204,
233,448053,W-2/S05/RB4-,Barrel,-2,4,5,-,07-MAR-09 04.28.47.501000000 PM,,3189,16430,,,,,97205,
234,448054,W-2/S05/RB4+,Barrel,-2,4,5,+,07-MAR-09 04.28.47.501000000 PM,,3190,16430,,,,,97205,
235,448055,W-2/S06/RB1in,Barrel,-2,1,6,in,07-MAR-09 04.28.47.501000000 PM,,3192,16431,,,,,97197,
236,448056,W-2/S06/RB1out,Barrel,-2,1,6,out,07-MAR-09 04.28.47.501000000 PM,,3193,16431,,,,,98317,
237,448057,W-2/S06/RB2in,Barrel,-2,2,6,in,07-MAR-09 04.28.47.501000000 PM,,3194,16432,,,,,97198,
238,448058,W-2/S06/RB2out,Barrel,-2,2,6,out,07-MAR-09 04.28.47.501000000 PM,,3195,16432,,,,,97198,
239,448059,W-2/S06/RB3-,Barrel,-2,3,6,-,07-MAR-09 04.28.47.501000000 PM,,3196,16433,,,,,97199,
240,448060,W-2/S06/RB3+,Barrel,-2,3,6,+,07-MAR-09 04.28.47.501000000 PM,,3197,16433,,,,,97199,
241,448061,W-2/S06/RB4-,Barrel,-2,4,6,-,07-MAR-09 04.28.47.501000000 PM,,3199,16434,,,,,97200,
242,448062,W-2/S06/RB4+,Barrel,-2,4,6,+,07-MAR-09 04.28.47.501000000 PM,,3200,16434,,,,,97200,
243,448063,W-2/S07/RB1in,Barrel,-2,1,7,in,07-MAR-09 04.28.47.501000000 PM,,3201,16435,,,,,38285,
244,448064,W-2/S07/RB1out,Barrel,-2,1,7,out,07-MAR-09 04.28.47.501000000 PM,,3202,16435,,,,,38286,
245,448065,W-2/S07/RB2in,Barrel,-2,2,7,in,07-MAR-09 04.28.47.501000000 PM,,3203,16436,,,,,38284,
246,448066,W-2/S07/RB2out,Barrel,-2,2,7,out,07-MAR-09 04.28.47.501000000 PM,,3204,16436,,,,,38284,
247,448067,W-2/S07/RB3-,Barrel,-2,3,7,-,07-MAR-09 04.28.47.501000000 PM,,3206,16437,,,,,38283,
248,448068,W-2/S07/RB3+,Barrel,-2,3,7,+,07-MAR-09 04.28.47.501000000 PM,,3207,16437,,,,,38283,
249,448069,W-2/S07/RB4-,Barrel,-2,4,7,-,07-MAR-09 04.28.47.501000000 PM,,3208,16438,,,,,38282,
250,448070,W-2/S07/RB4+,Barrel,-2,4,7,+,07-MAR-09 04.28.47.501000000 PM,,3209,16438,,,,,38282,
251,448071,W-2/S08/RB1in,Barrel,-2,1,8,in,07-MAR-09 04.28.47.501000000 PM,,3210,16439,,,,,38290,
252,448072,W-2/S08/RB1out,Barrel,-2,1,8,out,07-MAR-09 04.28.47.501000000 PM,,3211,16439,,,,,38291,
253,448073,W-2/S08/RB2in,Barrel,-2,2,8,in,07-MAR-09 04.28.47.501000000 PM,,3213,16440,,,,,38289,
254,448074,W-2/S08/RB2out,Barrel,-2,2,8,out,07-MAR-09 04.28.47.501000000 PM,,3214,16440,,,,,38289,
255,448075,W-2/S08/RB3-,Barrel,-2,3,8,-,07-MAR-09 04.28.47.501000000 PM,,3215,16441,,,,,38288,
256,448076,W-2/S08/RB3+,Barrel,-2,3,8,+,07-MAR-09 04.28.47.501000000 PM,,3216,16441,,,,,38288,
257,448077,W-2/S08/RB4-,Barrel,-2,4,8,-,07-MAR-09 04.28.47.501000000 PM,,3217,16442,,,,,38287,
258,448078,W-2/S08/RB4+,Barrel,-2,4,8,+,07-MAR-09 04.28.47.501000000 PM,,3218,16442,,,,,38287,
259,448079,W-2/S09/RB1in,Barrel,-2,1,9,in,07-MAR-09 04.28.47.501000000 PM,,3220,16443,,,,,38295,
260,448080,W-2/S09/RB1out,Barrel,-2,1,9,out,07-MAR-09 04.28.47.501000000 PM,,3221,16443,,,,,38296,
261,448081,W-2/S09/RB2in,Barrel,-2,2,9,in,07-MAR-09 04.28.47.501000000 PM,,3222,16444,,,,,38294,
262,448082,W-2/S09/RB2out,Barrel,-2,2,9,out,07-MAR-09 04.28.47.501000000 PM,,3223,16444,,,,,38294,
263,448083,W-2/S09/RB3-,Barrel,-2,3,9,-,07-MAR-09 04.28.47.501000000 PM,,3224,16445,,,,,38293,
264,448084,W-2/S09/RB3+,Barrel,-2,3,9,+,07-MAR-09 04.28.47.501000000 PM,,3225,16445,,,,,38293,
265,448085,W-2/S09/RB4,Barrel,-2,4,9,,07-MAR-09 04.28.47.501000000 PM,,3227,16446,,,,,38292,
266,448086,W-2/S10/RB1in,Barrel,-2,1,10,in,07-MAR-09 04.28.47.501000000 PM,,3228,16447,,,,,38074,
267,448087,W-2/S10/RB1out,Barrel,-2,1,10,out,07-MAR-09 04.28.47.501000000 PM,,3229,16447,,,,,38075,
268,448088,W-2/S10/RB2in,Barrel,-2,2,10,in,07-MAR-09 04.28.47.501000000 PM,,3230,16448,,,,,38073,
269,448089,W-2/S10/RB2out,Barrel,-2,2,10,out,07-MAR-09 04.28.47.501000000 PM,,3231,16448,,,,,38073,
270,448090,W-2/S10/RB3-,Barrel,-2,3,10,-,07-MAR-09 04.28.47.501000000 PM,,3232,16449,,,,,38072,
271,448091,W-2/S10/RB3+,Barrel,-2,3,10,+,07-MAR-09 04.28.47.501000000 PM,,3234,16449,,,,,38072,
272,448092,W-2/S10/RB4-,Barrel,-2,4,10,-,07-MAR-09 04.28.47.501000000 PM,,3235,16450,,,,,38070,
273,448093,W-2/S10/RB4+,Barrel,-2,4,10,+,07-MAR-09 04.28.47.501000000 PM,,3236,16451,,,,,38071,
274,448094,W-2/S11/RB1in,Barrel,-2,1,11,in,07-MAR-09 04.28.47.501000000 PM,,3237,16452,,,,,38079,
275,448095,W-2/S11/RB1out,Barrel,-2,1,11,out,07-MAR-09 04.28.47.501000000 PM,,3238,16452,,,,,38080,
276,448096,W-2/S11/RB2in,Barrel,-2,2,11,in,07-MAR-09 04.28.47.501000000 PM,,3239,16453,,,,,38078,
277,448097,W-2/S11/RB2out,Barrel,-2,2,11,out,07-MAR-09 04.28.47.501000000 PM,,3241,16453,,,,,38078,
278,448098,W-2/S11/RB3-,Barrel,-2,3,11,-,07-MAR-09 04.28.47.501000000 PM,,3242,16454,,,,,38077,
279,448099,W-2/S11/RB3+,Barrel,-2,3,11,+,07-MAR-09 04.28.47.501000000 PM,,3243,16454,,,,,38077,
280,448100,W-2/S11/RB4,Barrel,-2,4,11,,07-MAR-09 04.28.47.501000000 PM,,3244,16455,,,,,38076,
281,448101,W-2/S12/RB1in,Barrel,-2,1,12,in,07-MAR-09 04.28.47.501000000 PM,,3245,16456,,,,,38084,
282,448102,W-2/S12/RB1out,Barrel,-2,1,12,out,07-MAR-09 04.28.47.501000000 PM,,3246,16456,,,,,38085,
283,448103,W-2/S12/RB2in,Barrel,-2,2,12,in,07-MAR-09 04.28.47.501000000 PM,,3269,16457,,,,,38083,
284,448104,W-2/S12/RB2out,Barrel,-2,2,12,out,07-MAR-09 04.28.47.501000000 PM,,3270,16457,,,,,38083,
285,448105,W-2/S12/RB3-,Barrel,-2,3,12,-,07-MAR-09 04.28.47.501000000 PM,,3271,16458,,,,,38082,
286,448106,W-2/S12/RB3+,Barrel,-2,3,12,+,07-MAR-09 04.28.47.501000000 PM,,3272,16458,,,,,38082,
287,448107,W-2/S12/RB4-,Barrel,-2,4,12,-,07-MAR-09 04.28.47.501000000 PM,,3273,16459,,,,,98195,
288,448108,W-2/S12/RB4+,Barrel,-2,4,12,+,07-MAR-09 04.28.47.501000000 PM,,3274,16459,,,,,98195,
289,447725,W+1/S01/RB1in,Barrel,1,1,1,in,07-MAR-09 04.28.47.501000000 PM,,2928,16460,,,,,9208,
290,447726,W+1/S01/RB1out,Barrel,1,1,1,out,07-MAR-09 04.28.47.501000000 PM,,2929,16460,,,,,9209,
291,447727,W+1/S01/RB2in,Barrel,1,2,1,in,07-MAR-09 04.28.47.501000000 PM,,2930,16461,,,,,9207,
292,447728,W+1/S01/RB2out,Barrel,1,2,1,out,07-MAR-09 04.28.47.501000000 PM,,2931,16461,,,,,9207,
293,447729,W+1/S01/RB3-,Barrel,1,3,1,-,07-MAR-09 04.28.47.501000000 PM,,2932,16462,,,,,9206,
294,447730,W+1/S01/RB3+,Barrel,1,3,1,+,07-MAR-09 04.28.47.501000000 PM,,2933,16462,,,,,9206,
295,447731,W+1/S01/RB4-,Barrel,1,4,1,-,07-MAR-09 04.28.47.501000000 PM,,2935,16463,,,,,9205,
296,447732,W+1/S01/RB4+,Barrel,1,4,1,+,07-MAR-09 04.28.47.501000000 PM,,2936,16463,,,,,9205,
297,447733,W+1/S02/RB1in,Barrel,1,1,2,in,07-MAR-09 04.28.47.501000000 PM,,2937,16464,,,,,9213,
298,447734,W+1/S02/RB1out,Barrel,1,1,2,out,07-MAR-09 04.28.47.501000000 PM,,2938,16464,,,,,9214,
299,447735,W+1/S02/RB2in,Barrel,1,2,2,in,07-MAR-09 04.28.47.501000000 PM,,2939,16465,,,,,9212,
300,447736,W+1/S02/RB2out,Barrel,1,2,2,out,07-MAR-09 04.28.47.501000000 PM,,2940,16465,,,,,9212,
301,447737,W+1/S02/RB3-,Barrel,1,3,2,-,07-MAR-09 04.28.47.501000000 PM,,2942,16466,,,,,9211,
302,447738,W+1/S02/RB3+,Barrel,1,3,2,+,07-MAR-09 04.28.47.501000000 PM,,2943,16466,,,,,9211,
303,447739,W+1/S02/RB4-,Barrel,1,4,2,-,07-MAR-09 04.28.47.501000000 PM,,2944,16467,,,,,9210,
304,447740,W+1/S02/RB4+,Barrel,1,4,2,+,07-MAR-09 04.28.47.501000000 PM,,2945,16467,,,,,9210,
305,447741,W+1/S03/RB1in,Barrel,1,1,3,in,07-MAR-09 04.28.47.501000000 PM,,2946,16468,,,,,9218,
306,447742,W+1/S03/RB1out,Barrel,1,1,3,out,07-MAR-09 04.28.47.501000000 PM,,2947,16468,,,,,9219,
307,447743,W+1/S03/RB2in,Barrel,1,2,3,in,07-MAR-09 04.28.47.501000000 PM,,2949,16469,,,,,9217,
308,447744,W+1/S03/RB2out,Barrel,1,2,3,out,07-MAR-09 04.28.47.501000000 PM,,2950,16469,,,,,9217,
309,447745,W+1/S03/RB3-,Barrel,1,3,3,-,07-MAR-09 04.28.47.501000000 PM,,2951,16470,,,,,9216,
310,447746,W+1/S03/RB3+,Barrel,1,3,3,+,07-MAR-09 04.28.47.501000000 PM,,2952,16470,,,,,9216,
311,447747,W+1/S03/RB4-,Barrel,1,4,3,-,07-MAR-09 04.28.47.501000000 PM,,2953,16471,,,,,9215,
312,447748,W+1/S03/RB4+,Barrel,1,4,3,+,07-MAR-09 04.28.47.501000000 PM,,2954,16471,,,,,9215,
313,447749,W+1/S04/RB1in,Barrel,1,1,4,in,07-MAR-09 04.28.47.501000000 PM,,2956,16472,,,,,9420,
314,447750,W+1/S04/RB1out,Barrel,1,1,4,out,07-MAR-09 04.28.47.501000000 PM,,2957,16472,,,,,9421,
315,447751,W+1/S04/RB2in,Barrel,1,2,4,in,07-MAR-09 04.28.47.501000000 PM,,2958,16473,,,,,9419,
316,447752,W+1/S04/RB2out,Barrel,1,2,4,out,07-MAR-09 04.28.47.501000000 PM,,2959,16473,,,,,9419,
317,447753,W+1/S04/RB3-,Barrel,1,3,4,-,07-MAR-09 04.28.47.501000000 PM,,2960,16474,,,,,9418,
318,447754,W+1/S04/RB3+,Barrel,1,3,4,+,07-MAR-09 04.28.47.501000000 PM,,2961,16474,,,,,9418,
319,447756,W+1/S04/RB4-,Barrel,1,4,4,-,07-MAR-09 04.28.47.501000000 PM,,2964,16475,,,,,9416,
320,447755,W+1/S04/RB4--,Barrel,1,4,4,--,07-MAR-09 04.28.47.501000000 PM,,2963,16475,,,,,9416,
321,447757,W+1/S04/RB4+,Barrel,1,4,4,+,07-MAR-09 04.28.47.501000000 PM,,2965,16476,,,,,9417,
322,447758,W+1/S04/RB4++,Barrel,1,4,4,++,07-MAR-09 04.28.47.501000000 PM,,2966,16476,,,,,9417,
323,447759,W+1/S05/RB1in,Barrel,1,1,5,in,07-MAR-09 04.28.47.501000000 PM,,2967,16477,,,,,9425,
324,447760,W+1/S05/RB1out,Barrel,1,1,5,out,07-MAR-09 04.28.47.501000000 PM,,2968,16477,,,,,9426,
325,447761,W+1/S05/RB2in,Barrel,1,2,5,in,07-MAR-09 04.28.47.501000000 PM,,2970,16478,,,,,9424,
326,447762,W+1/S05/RB2out,Barrel,1,2,5,out,07-MAR-09 04.28.47.501000000 PM,,2971,16478,,,,,9424,
327,447763,W+1/S05/RB3-,Barrel,1,3,5,-,07-MAR-09 04.28.47.501000000 PM,,2972,16479,,,,,9423,
328,447764,W+1/S05/RB3+,Barrel,1,3,5,+,07-MAR-09 04.28.47.501000000 PM,,2973,16479,,,,,9423,
329,447765,W+1/S05/RB4-,Barrel,1,4,5,-,07-MAR-09 04.28.47.501000000 PM,,2974,16480,,,,,9422,
330,447766,W+1/S05/RB4+,Barrel,1,4,5,+,07-MAR-09 04.28.47.501000000 PM,,2975,16480,,,,,9422,
331,447767,W+1/S06/RB1in,Barrel,1,1,6,in,07-MAR-09 04.28.47.501000000 PM,,2977,16481,,,,,9430,
332,447768,W+1/S06/RB1out,Barrel,1,1,6,out,07-MAR-09 04.28.47.501000000 PM,,2978,16481,,,,,9431,
333,447769,W+1/S06/RB2in,Barrel,1,2,6,in,07-MAR-09 04.28.47.501000000 PM,,2979,16482,,,,,9429,
334,447770,W+1/S06/RB2out,Barrel,1,2,6,out,07-MAR-09 04.28.47.501000000 PM,,2980,16482,,,,,9429,
335,447771,W+1/S06/RB3-,Barrel,1,3,6,-,07-MAR-09 04.28.47.501000000 PM,,2981,16483,,,,,9428,
336,447772,W+1/S06/RB3+,Barrel,1,3,6,+,07-MAR-09 04.28.47.501000000 PM,,2982,16483,,,,,9428,
337,447773,W+1/S06/RB4-,Barrel,1,4,6,-,07-MAR-09 04.28.47.501000000 PM,,2984,16484,,,,,9427,
338,447774,W+1/S06/RB4+,Barrel,1,4,6,+,07-MAR-09 04.28.47.501000000 PM,,2985,16484,,,,,9427,
339,447775,W+1/S07/RB1in,Barrel,1,1,7,in,07-MAR-09 04.28.47.501000000 PM,,2986,16485,,,,,9435,
340,447776,W+1/S07/RB1out,Barrel,1,1,7,out,07-MAR-09 04.28.47.501000000 PM,,2987,16485,,,,,9436,
341,447777,W+1/S07/RB2in,Barrel,1,2,7,in,07-MAR-09 04.28.47.501000000 PM,,2988,16486,,,,,9434,
342,447778,W+1/S07/RB2out,Barrel,1,2,7,out,07-MAR-09 04.28.47.501000000 PM,,2989,16486,,,,,9434,
343,447779,W+1/S07/RB3-,Barrel,1,3,7,-,07-MAR-09 04.28.47.501000000 PM,,2991,16487,,,,,9433,
344,447780,W+1/S07/RB3+,Barrel,1,3,7,+,07-MAR-09 04.28.47.501000000 PM,,2992,16487,,,,,9433,
345,447781,W+1/S07/RB4-,Barrel,1,4,7,-,07-MAR-09 04.28.47.501000000 PM,,2993,16488,,,,,9432,
346,447782,W+1/S07/RB4+,Barrel,1,4,7,+,07-MAR-09 04.28.47.501000000 PM,,2994,16488,,,,,9432,
347,447783,W+1/S08/RB1in,Barrel,1,1,8,in,07-MAR-09 04.28.47.501000000 PM,,2995,16489,,,,,9440,
348,447784,W+1/S08/RB1out,Barrel,1,1,8,out,07-MAR-09 04.28.47.501000000 PM,,2996,16489,,,,,9441,
349,447785,W+1/S08/RB2in,Barrel,1,2,8,in,07-MAR-09 04.28.47.501000000 PM,,2998,16490,,,,,9439,
350,447786,W+1/S08/RB2out,Barrel,1,2,8,out,07-MAR-09 04.28.47.501000000 PM,,2999,16490,,,,,9439,
351,447787,W+1/S08/RB3-,Barrel,1,3,8,-,07-MAR-09 04.28.47.501000000 PM,,3000,16491,,,,,9438,
352,447788,W+1/S08/RB3+,Barrel,1,3,8,+,07-MAR-09 04.28.47.501000000 PM,,3001,16491,,,,,9438,
353,447789,W+1/S08/RB4-,Barrel,1,4,8,-,07-MAR-09 04.28.47.501000000 PM,,3002,16492,,,,,9437,
354,447790,W+1/S08/RB4+,Barrel,1,4,8,+,07-MAR-09 04.28.47.501000000 PM,,3003,16492,,,,,9437,
355,447791,W+1/S09/RB1in,Barrel,1,1,9,in,07-MAR-09 04.28.47.501000000 PM,,3005,16493,,,,,9445,
356,447792,W+1/S09/RB1out,Barrel,1,1,9,out,07-MAR-09 04.28.47.501000000 PM,,3006,16493,,,,,9446,
357,447793,W+1/S09/RB2in,Barrel,1,2,9,in,07-MAR-09 04.28.47.501000000 PM,,3007,16494,,,,,9444,
358,447794,W+1/S09/RB2out,Barrel,1,2,9,out,07-MAR-09 04.28.47.501000000 PM,,3008,16494,,,,,9444,
359,447795,W+1/S09/RB3-,Barrel,1,3,9,-,07-MAR-09 04.28.47.501000000 PM,,3009,16495,,,,,9443,
360,447796,W+1/S09/RB3+,Barrel,1,3,9,+,07-MAR-09 04.28.47.501000000 PM,,3010,16495,,,,,9443,
361,447797,W+1/S09/RB4,Barrel,1,4,9,,07-MAR-09 04.28.47.501000000 PM,,3012,16496,,,,,9442,
362,447798,W+1/S10/RB1in,Barrel,1,1,10,in,07-MAR-09 04.28.47.501000000 PM,,3013,16497,,,,,9224,
363,447799,W+1/S10/RB1out,Barrel,1,1,10,out,07-MAR-09 04.28.47.501000000 PM,,3014,16497,,,,,9225,
364,447800,W+1/S10/RB2in,Barrel,1,2,10,in,07-MAR-09 04.28.47.501000000 PM,,3015,16498,,,,,9223,
365,447801,W+1/S10/RB2out,Barrel,1,2,10,out,07-MAR-09 04.28.47.501000000 PM,,3016,16498,,,,,9223,
366,447802,W+1/S10/RB3-,Barrel,1,3,10,-,07-MAR-09 04.28.47.501000000 PM,,3017,16499,,,,,9222,
367,447803,W+1/S10/RB3+,Barrel,1,3,10,+,07-MAR-09 04.28.47.501000000 PM,,3019,16499,,,,,9222,
368,447804,W+1/S10/RB4-,Barrel,1,4,10,-,07-MAR-09 04.28.47.501000000 PM,,3020,16500,,,,,9220,
369,447805,W+1/S10/RB4+,Barrel,1,4,10,+,07-MAR-09 04.28.47.501000000 PM,,3021,16501,,,,,9221,
370,447806,W+1/S11/RB1in,Barrel,1,1,11,in,07-MAR-09 04.28.47.501000000 PM,,3022,16502,,,,,9229,
371,447807,W+1/S11/RB1out,Barrel,1,1,11,out,07-MAR-09 04.28.47.501000000 PM,,3023,16502,,,,,9230,
372,447808,W+1/S11/RB2in,Barrel,1,2,11,in,07-MAR-09 04.28.47.501000000 PM,,3024,16503,,,,,9228,
373,447809,W+1/S11/RB2out,Barrel,1,2,11,out,07-MAR-09 04.28.47.501000000 PM,,3026,16503,,,,,9228,
374,447810,W+1/S11/RB3-,Barrel,1,3,11,-,07-MAR-09 04.28.47.501000000 PM,,3027,16504,,,,,9227,
375,447811,W+1/S11/RB3+,Barrel,1,3,11,+,07-MAR-09 04.28.47.501000000 PM,,3028,16504,,,,,9227,
376,447812,W+1/S11/RB4,Barrel,1,4,11,,07-MAR-09 04.28.47.501000000 PM,,3029,16505,,,,,9226,
377,447813,W+1/S12/RB1in,Barrel,1,1,12,in,07-MAR-09 04.28.47.501000000 PM,,3030,16506,,,,,9234,
378,447814,W+1/S12/RB1out,Barrel,1,1,12,out,07-MAR-09 04.28.47.501000000 PM,,3031,16506,,,,,9235,
379,447815,W+1/S12/RB2in,Barrel,1,2,12,in,07-MAR-09 04.28.47.501000000 PM,,3248,16507,,,,,9233,
380,447816,W+1/S12/RB2out,Barrel,1,2,12,out,07-MAR-09 04.28.47.501000000 PM,,3249,16507,,,,,9233,
381,447817,W+1/S12/RB3-,Barrel,1,3,12,-,07-MAR-09 04.28.47.501000000 PM,,3250,16508,,,,,9232,
382,447818,W+1/S12/RB3+,Barrel,1,3,12,+,07-MAR-09 04.28.47.501000000 PM,,3251,16508,,,,,9232,
383,447819,W+1/S12/RB4-,Barrel,1,4,12,-,07-MAR-09 04.28.47.501000000 PM,,3252,16509,,,,,9231,
384,447820,W+1/S12/RB4+,Barrel,1,4,12,+,07-MAR-09 04.28.47.501000000 PM,,3253,16509,,,,,9231,
385,447632,W+2/S01/RB1in,Barrel,2,1,1,in,07-MAR-09 04.28.47.501000000 PM,,315,16510,,,,,36930,
386,447633,W+2/S01/RB1out,Barrel,2,1,1,out,07-MAR-09 04.28.47.501000000 PM,,316,16510,,,,,36931,
387,447634,W+2/S01/RB2in,Barrel,2,2,1,in,07-MAR-09 04.28.47.501000000 PM,,317,16511,,,,,36929,
388,447635,W+2/S01/RB2out,Barrel,2,2,1,out,07-MAR-09 04.28.47.501000000 PM,,318,16511,,,,,36929,
389,447636,W+2/S01/RB3-,Barrel,2,3,1,-,07-MAR-09 04.28.47.501000000 PM,,319,16512,,,,,36928,
390,447637,W+2/S01/RB3+,Barrel,2,3,1,+,07-MAR-09 04.28.47.501000000 PM,,320,16512,,,,,36928,
391,447638,W+2/S01/RB4-,Barrel,2,4,1,-,07-MAR-09 04.28.47.501000000 PM,,322,16513,,,,,36927,
392,447639,W+2/S01/RB4+,Barrel,2,4,1,+,07-MAR-09 04.28.47.501000000 PM,,323,16513,,,,,36927,
393,447640,W+2/S02/RB1in,Barrel,2,1,2,in,07-MAR-09 04.28.47.501000000 PM,,324,16514,,,,,36935,
394,447641,W+2/S02/RB1out,Barrel,2,1,2,out,07-MAR-09 04.28.47.501000000 PM,,325,16514,,,,,36936,
395,447642,W+2/S02/RB2in,Barrel,2,2,2,in,07-MAR-09 04.28.47.501000000 PM,,326,16515,,,,,36934,
396,447643,W+2/S02/RB2out,Barrel,2,2,2,out,07-MAR-09 04.28.47.501000000 PM,,327,16515,,,,,36934,
397,447644,W+2/S02/RB3-,Barrel,2,3,2,-,07-MAR-09 04.28.47.501000000 PM,,329,16516,,,,,36933,
398,447645,W+2/S02/RB3+,Barrel,2,3,2,+,07-MAR-09 04.28.47.501000000 PM,,330,16516,,,,,36933,
399,447646,W+2/S02/RB4-,Barrel,2,4,2,-,07-MAR-09 04.28.47.501000000 PM,,331,16517,,,,,36932,
400,447647,W+2/S02/RB4+,Barrel,2,4,2,+,07-MAR-09 04.28.47.501000000 PM,,332,16517,,,,,36932,
401,447648,W+2/S03/RB1in,Barrel,2,1,3,in,07-MAR-09 04.28.47.501000000 PM,,333,16518,,,,,36940,
402,447649,W+2/S03/RB1out,Barrel,2,1,3,out,07-MAR-09 04.28.47.501000000 PM,,334,16518,,,,,36941,
403,447650,W+2/S03/RB2in,Barrel,2,2,3,in,07-MAR-09 04.28.47.501000000 PM,,336,16519,,,,,36939,
404,447651,W+2/S03/RB2out,Barrel,2,2,3,out,07-MAR-09 04.28.47.501000000 PM,,337,16519,,,,,36939,
405,447652,W+2/S03/RB3-,Barrel,2,3,3,-,07-MAR-09 04.28.47.501000000 PM,,338,16520,,,,,36938,
406,447653,W+2/S03/RB3+,Barrel,2,3,3,+,07-MAR-09 04.28.47.501000000 PM,,339,16520,,,,,36938,
407,1,W+2/S03/RB4-,Barrel,2,4,3,-,07-MAR-09 04.28.47.501000000 PM,,340,16521,,,,,36937,
408,2,W+2/S03/RB4+,Barrel,2,4,3,+,07-MAR-09 04.28.47.501000000 PM,,341,16521,,,,,36937,
409,3,W+2/S04/RB1in,Barrel,2,1,4,in,07-MAR-09 04.28.47.501000000 PM,,343,16522,,,,,37142,
410,447654,W+2/S04/RB1out,Barrel,2,1,4,out,07-MAR-09 04.28.47.501000000 PM,,344,16522,,,,,37143,
411,447655,W+2/S04/RB2in,Barrel,2,2,4,in,07-MAR-09 04.28.47.501000000 PM,,345,16523,,,,,37141,
412,447656,W+2/S04/RB2out,Barrel,2,2,4,out,07-MAR-09 04.28.47.501000000 PM,,346,16523,,,,,37141,
413,447657,W+2/S04/RB3-,Barrel,2,3,4,-,07-MAR-09 04.28.47.501000000 PM,,347,16524,,,,,37140,
414,447658,W+2/S04/RB3+,Barrel,2,3,4,+,07-MAR-09 04.28.47.501000000 PM,,348,16524,,,,,37140,
415,447660,W+2/S04/RB4-,Barrel,2,4,4,-,07-MAR-09 04.28.47.501000000 PM,,351,16525,,,,,37138,
416,447659,W+2/S04/RB4--,Barrel,2,4,4,--,07-MAR-09 04.28.47.501000000 PM,,350,16525,,,,,37138,
